<<<<<<<<<<<<<<<URL	Name	id	First mention	Mentions	Last mention
/index.php/Randa	Randa	1372	-1	0	0
/index.php/Ralf_Stonehouse	Ralf Stonehouse	1370	246	1	246
/index.php/Leslyn_Haigh	Leslyn Haigh	950	-1	0	0
/index.php/Nute	Nute	1217	246	2	257
/index.php/Symon_Hollard	Symon Hollard	1616	237	1	237
/index.php/Jeor_Mormont	Jeor Mormont	808	0	22	278
/index.php/Lucas_Inchfield	Lucas Inchfield	994	-1	0	0
/index.php/Rolder	Rolder	1466	-1	0	0
/index.php/Andrew_Estermont	Andrew Estermont	96	208	1	208
/index.php/Werlag	Werlag	1819	-1	0	0
/index.php/Gorold_Goodbrother	Gorold Goodbrother	619	229	1	229
/index.php/Poetess	Poetess	1310	-1	0	0
/index.php/Harlon_Greyjoy	Harlon Greyjoy	688	229	1	229
/index.php/Harrold_Osgrey	Harrold Osgrey	704	-1	0	0
/index.php/Torrek	Torrek	1682	-1	0	0
/index.php/Raymond_Nayland	Raymond Nayland	1380	-1	0	0
/index.php/Meryn_Trant	Meryn Trant	1140	8	15	347
/index.php/Willam_Stark	Willam Stark	1836	-1	0	0
/index.php/Mudge_(miller)	Mudge (miller)	1176	-1	0	0
/index.php/Alyn_Ambrose	Alyn Ambrose	65	-1	0	0
/index.php/Quenten_Banefort	Quenten Banefort	1345	-1	0	0
/index.php/Yna	Yna	1870	-1	0	0
/index.php/Wat_(orphan)	Wat (orphan)	1800	-1	0	0
/index.php/Lucimore_Botley	Lucimore Botley	1002	-1	0	0
/index.php/Eustace_Osgrey	Eustace Osgrey	525	-1	0	0
/index.php/Blue_Bard	Blue Bard	228	267	2	271
/index.php/Criston_Cole	Criston Cole	339	241	2	244
/index.php/Quent	Quent	1344	-1	0	0
/index.php/Sawwood	Sawwood	1537	-1	0	0
/index.php/Orbelo	Orbelo	1241	-1	0	0
/index.php/Wulfe	Wulfe	1853	-1	0	0
/index.php/Zekko	Zekko	1882	-1	0	0
/index.php/Eustace_Brune	Eustace Brune	523	-1	0	0
/index.php/Jory_Cassel	Jory Cassel	868	1	13	45
/index.php/Tristifer_Botley	Tristifer Botley	1694	239	2	337
/index.php/Gyles_Farwynd	Gyles Farwynd	659	-1	0	0
/index.php/Sailor%27s_Wife	Sailor's Wife	1519	254	1	254
/index.php/Bennarion_Botley	Bennarion Botley	198	-1	0	0
/index.php/Ordello	Ordello	1243	-1	0	0
/index.php/Eroeh	Eroeh	512	68	2	305
/index.php/Ygon_Farwynd	Ygon Farwynd	1868	-1	0	0
/index.php/Dykk_Harlaw	Dykk Harlaw	449	-1	0	0
/index.php/Shadrick	Shadrick	1551	-1	0	0
/index.php/Kyle_Royce	Kyle Royce	915	-1	0	0
/index.php/Dyah	Dyah	448	-1	0	0
/index.php/Maege_Mormont	Maege Mormont	1038	21	2	190
/index.php/Lyonel_Frey	Lyonel Frey	1028	-1	0	0
/index.php/Janna_Tyrell	Janna Tyrell	789	-1	0	0
/index.php/Oberyn_Martell	Oberyn Martell	1225	183	6	318
/index.php/Willamen_Frey	Willamen Frey	1839	-1	0	0
/index.php/Lucifer_Hardy	Lucifer Hardy	1001	-1	0	0
/index.php/Tyrek_Lannister	Tyrek Lannister	1715	92	5	255
/index.php/Thistle	Thistle	1650	275	1	275
/index.php/Walton	Walton	1791	189	3	321
/index.php/Rhaelle_Targaryen	Rhaelle Targaryen	1408	263	1	263
/index.php/Ysilla	Ysilla	1877	289	2	293
/index.php/Edderion_Stark	Edderion Stark	457	-1	0	0
/index.php/Vortimer_Crane	Vortimer Crane	1771	-1	0	0
/index.php/Garse_Goodbrook	Garse Goodbrook	570	-1	0	0
/index.php/Mollander	Mollander	1149	228	1	228
/index.php/Bessa_(Winterfell)	Bessa (Winterfell)	212	-1	0	0
/index.php/Uthor_Underleaf	Uthor Underleaf	1748	-1	0	0
/index.php/Byam_Flint	Byam Flint	270	-1	0	0
/index.php/Alysanne_Osgrey	Alysanne Osgrey	83	-1	0	0
/index.php/Lark	Lark	929	97	3	145
/index.php/Gerren	Gerren	596	-1	0	0
/index.php/Alysanne_of_Tarth	Alysanne of Tarth	82	-1	0	0
/index.php/Tobho_Mott	Tobho Mott	1667	27	4	188
/index.php/Osmund_Frey	Osmund Frey	1256	-1	0	0
/index.php/Barth_Stark	Barth Stark	166	-1	0	0
/index.php/Porther	Porther	1315	22	1	22
/index.php/Myles_Manwoody	Myles Manwoody	1191	-1	0	0
/index.php/Dagmer	Dagmer	360	98	4	229
/index.php/Gwayne_Gaunt	Gwayne Gaunt	653	237	1	237
/index.php/Weese	Weese	1812	100	3	112
/index.php/Dennet	Dennet	393	-1	0	0
/index.php/Arron	Arron	123	-1	0	0
/index.php/Alesander_Frey	Alesander Frey	45	196	1	196
/index.php/Cersei_Lannister	Cersei Lannister	295	2	87	347
/index.php/Sarella_Sand	Sarella Sand	1531	230	1	230
/index.php/Bellegere_Otherys	Bellegere Otherys	179	-1	0	0
/index.php/Ocley	Ocley	1226	-1	0	0
/index.php/Sefton_Staunton	Sefton Staunton	1542	-1	0	0
/index.php/Coldhands	Coldhands	318	191	5	288
/index.php/Hareth	Hareth	682	-1	0	0
/index.php/Erreck	Erreck	513	-1	0	0
/index.php/Aegon_Frey_(Jinglebell)	Aegon Frey (Jinglebell)	7	196	1	196
/index.php/Will_(Fletcher)	Will (Fletcher)	1826	-1	0	0
/index.php/Addison_Hill	Addison Hill	4	-1	0	0
/index.php/Obara_Sand	Obara Sand	1223	230	1	230
/index.php/Nolla	Nolla	1210	-1	0	0
/index.php/Pudding	Pudding	1323	-1	0	0
/index.php/Watt	Watt	1806	-1	0	0
/index.php/Luwin	Luwin	1013	2	24	143
/index.php/Dagon_Greyjoy	Dagon Greyjoy	362	-1	0	0
/index.php/Robin_Hill	Robin Hill	1445	-1	0	0
/index.php/Wate	Wate	1805	-1	0	0
/index.php/Satin	Satin	1535	200	2	221
/index.php/Groleo	Groleo	639	153	6	334
/index.php/Jonos_Stark	Jonos Stark	860	-1	0	0
/index.php/Haegon_Blackfyre	Haegon Blackfyre	666	-1	0	0
/index.php/Lothar_Mallery	Lothar Mallery	985	162	1	162
/index.php/Alys_Karstark	Alys Karstark	76	165	4	324
/index.php/Lister	Lister	965	-1	0	0
/index.php/Hullen	Hullen	760	1	6	158
/index.php/Oswell_Kettleblack	Oswell Kettleblack	1262	213	3	238
/index.php/Tysane_Frey	Tysane Frey	1718	-1	0	0
/index.php/Rhaegar_Frey	Rhaegar Frey	1403	294	2	321
/index.php/Ricasso	Ricasso	1416	230	1	230
/index.php/Salladhor_Saan	Salladhor Saan	1520	84	7	284
/index.php/Edmund_Ambrose	Edmund Ambrose	461	-1	0	0
/index.php/Steffon_Seaworth	Steffon Seaworth	1594	-1	0	0
/index.php/Hal_(Hog)	Hal (Hog)	671	-1	0	0
/index.php/Erren_Florent	Erren Florent	515	-1	0	0
/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27	6	30	347
/index.php/Rodrik_Freeborn	Rodrik Freeborn	1453	239	1	239
/index.php/Falyse_Stokeworth	Falyse Stokeworth	531	131	5	264
/index.php/Jaehaerys_I_Targaryen	Jaehaerys I Targaryen	780	153	2	185
/index.php/Herbert_Bolling	Herbert Bolling	726	-1	0	0
/index.php/Stannis_Baratheon	Stannis Baratheon	1586	8	78	347
/index.php/Torrhen_Stark	Torrhen Stark	1685	-1	0	0
/index.php/Tyrion_Lannister	Tyrion Lannister	1716	4	95	347
/index.php/Garth_Gardener_(Greenhand)	Garth Gardener (Greenhand)	573	151	1	151
/index.php/Brenett	Brenett	253	-1	0	0
/index.php/Owen_Inchfield	Owen Inchfield	1274	-1	0	0
/index.php/Theomore	Theomore	1646	-1	0	0
/index.php/Parmen_Crane	Parmen Crane	1278	116	1	116
/index.php/Erena_Glover	Erena Glover	509	239	1	239
/index.php/Orys_Baratheon	Orys Baratheon	1252	-1	0	0
/index.php/Emmon_Frey	Emmon Frey	501	29	6	272
/index.php/Walda_Frey_(daughter_of_Edwyn)	Walda Frey (daughter of Edwyn)	1776	-1	0	0
/index.php/Baelor_Targaryen	Baelor Targaryen	150	12	2	80
/index.php/Harbert_Paege	Harbert Paege	681	-1	0	0
/index.php/Lucos_Chyttering	Lucos Chyttering	1006	-1	0	0
/index.php/Lord_Walder_Frey	Lord Walder Frey	975	59	14	266
/index.php/Owen_(brother_of_Meribald)	Owen (brother of Meribald)	1273	-1	0	0
/index.php/Kyra_Frey	Kyra Frey	918	-1	0	0
/index.php/Joffrey_Baratheon	Joffrey Baratheon	831	4	69	302
/index.php/Triston_Sunderland	Triston Sunderland	1700	-1	0	0
/index.php/Willam_Wells	Willam Wells	1837	281	1	281
/index.php/Munda	Munda	1180	-1	0	0
/index.php/Steffon_Baratheon	Steffon Baratheon	1590	74	2	80
/index.php/Donal_Noye	Donal Noye	418	19	4	209
/index.php/Walder_Frey_(Little)	Walder Frey (Little)	1782	78	4	287
/index.php/Cuger	Cuger	340	-1	0	0
/index.php/Cyrenna_Swann	Cyrenna Swann	343	-1	0	0
/index.php/Polliver	Polliver	1312	100	2	219
/index.php/Steffon_Hollard	Steffon Hollard	1593	-1	0	0
/index.php/Maddy	Maddy	1037	238	1	238
/index.php/Gerold_Hightower	Gerold Hightower	594	8	5	212
/index.php/Meralyn	Meralyn	1128	-1	0	0
/index.php/Bradamar_Frey	Bradamar Frey	239	-1	0	0
/index.php/Martyn_Mullendore	Martyn Mullendore	1085	-1	0	0
/index.php/Grubbs	Grubbs	640	-1	0	0
/index.php/Sigfry_Stonetree	Sigfry Stonetree	1567	-1	0	0
/index.php/Urrathon	Urrathon	1740	-1	0	0
/index.php/Bellonara_Otherys	Bellonara Otherys	182	-1	0	0
/index.php/Guncer_Sunglass	Guncer Sunglass	645	84	2	155
/index.php/Bess_Bracken	Bess Bracken	210	-1	0	0
/index.php/Rylene_Florent	Rylene Florent	1512	-1	0	0
/index.php/Genna_Lannister	Genna Lannister	587	217	4	272
/index.php/Petyr_Baelish	Petyr Baelish	1303	8	35	269
/index.php/Moqorro	Moqorro	1155	286	4	338
/index.php/Luke	Luke	1007	-1	0	0
/index.php/Tobbot	Tobbot	1666	-1	0	0
/index.php/Garth_Tyrell	Garth Tyrell	577	235	1	235
/index.php/Timeon	Timeon	1659	166	2	248
/index.php/Jeyne	Jeyne	810	-1	0	0
/index.php/Anders_Yronwood	Anders Yronwood	95	241	1	241
/index.php/Chella	Chella	299	-1	0	0
/index.php/Bedwyck	Bedwyck	173	87	5	282
/index.php/Gared	Gared	557	0	3	21
/index.php/Harra	Harra	695	-1	0	0
/index.php/Qarro_Volentin	Qarro Volentin	1334	-1	0	0
/index.php/Lucas_Tyrell	Lucas Tyrell	998	-1	0	0
/index.php/Visenya_Targaryen	Visenya Targaryen	1766	18	1	18
/index.php/Ramsay_Snow	Ramsay Snow	1371	90	10	245
/index.php/Joramun	Joramun	864	-1	0	0
/index.php/Theo_Frey	Theo Frey	1640	29	1	29
/index.php/Annara_Farring	Annara Farring	104	-1	0	0
/index.php/Ternesio_Terys	Ternesio Terys	1635	234	1	234
/index.php/Umfred	Umfred	1735	-1	0	0
/index.php/Tarber	Tarber	1632	93	1	93
/index.php/Quickfinger	Quickfinger	1354	-1	0	0
/index.php/Mathos_Mallarawan	Mathos Mallarawan	1096	-1	0	0
/index.php/Orphan_Oss	Orphan Oss	1250	-1	0	0
/index.php/Harmen_Uller	Harmen Uller	690	249	1	249
/index.php/Janei_Lannister	Janei Lannister	788	-1	0	0
/index.php/Cleon	Cleon	310	216	2	300
/index.php/Eldiss	Eldiss	478	-1	0	0
/index.php/Gascoyne	Gascoyne	579	241	1	241
/index.php/Belgrave	Belgrave	176	-1	0	0
/index.php/Talea	Talea	1624	-1	0	0
/index.php/Gysella_Goodbrother	Gysella Goodbrother	665	229	1	229
/index.php/Layna	Layna	931	-1	0	0
/index.php/Branston_Cuy	Branston Cuy	250	-1	0	0
/index.php/Michael_Mertyns	Michael Mertyns	1141	-1	0	0
/index.php/Mors_Martell	Mors Martell	1169	230	1	230
/index.php/Halys_Hornwood	Halys Hornwood	678	62	2	90
/index.php/Big_Boil	Big Boil	222	-1	0	0
/index.php/Maekar_Targaryen	Maekar Targaryen	1041	-1	0	0
/index.php/Belandra	Belandra	174	-1	0	0
/index.php/Ormond	Ormond	1247	-1	0	0
/index.php/Quellon_Greyjoy	Quellon Greyjoy	1341	229	1	229
/index.php/Gyles	Gyles	658	-1	0	0
/index.php/Stafford_Lannister	Stafford Lannister	1584	81	4	113
/index.php/Karyl_Vance	Karyl Vance	891	43	2	180
/index.php/Sebaston_Farman	Sebaston Farman	1540	-1	0	0
/index.php/Symond_Templeton	Symond Templeton	1620	238	2	269
/index.php/Wynafryd_Manderly	Wynafryd Manderly	1862	-1	0	0
/index.php/Raynard_Ruttiger	Raynard Ruttiger	1388	-1	0	0
/index.php/Amabel	Amabel	88	-1	0	0
/index.php/Harmund_Sharp	Harmund Sharp	692	-1	0	0
/index.php/Chett	Chett	300	87	3	145
/index.php/Edric_Storm	Edric Storm	465	30	9	208
/index.php/Rudge	Rudge	1497	-1	0	0
/index.php/Jon_Bulwer	Jon Bulwer	839	-1	0	0
/index.php/Damon_Shett	Damon Shett	373	-1	0	0
/index.php/Tanda_Stokeworth	Tanda Stokeworth	1627	115	5	260
/index.php/Grazdan_(Great)	Grazdan (Great)	624	-1	0	0
/index.php/Nymeria	Nymeria	1219	7	6	320
/index.php/Chiggen	Chiggen	302	-1	0	0
/index.php/Hugor_of_the_Hill	Hugor of the Hill	759	280	1	280
/index.php/Bors	Bors	236	-1	0	0
/index.php/Qarl_(Thrall)	Qarl (Thrall)	1332	-1	0	0
/index.php/Rigney	Rigney	1427	239	1	239
/index.php/Nestor_Royce	Nestor Royce	1206	34	3	269
/index.php/Myles_Mooton	Myles Mooton	1192	-1	0	0
/index.php/Harbert	Harbert	680	-1	0	0
/index.php/Rymolf	Rymolf	1515	-1	0	0
/index.php/Pate_of_the_Blue_Fork	Pate of the Blue Fork	1290	-1	0	0
/index.php/Mudge	Mudge	1175	-1	0	0
/index.php/Red_Oarsman	Red Oarsman	1389	246	1	246
/index.php/Lum	Lum	1008	-1	0	0
/index.php/Sylas_Flatnose	Sylas Flatnose	1611	229	1	229
/index.php/Eden_Risley	Eden Risley	459	-1	0	0
/index.php/Calon	Calon	277	-1	0	0
/index.php/Rickard_Tyrell	Rickard Tyrell	1424	-1	0	0
/index.php/Alla_Tyrell	Alla Tyrell	53	267	1	267
/index.php/Tim_Stone	Tim Stone	1657	-1	0	0
/index.php/Lester_Morrigen	Lester Morrigen	952	-1	0	0
/index.php/Ebben	Ebben	452	127	2	142
/index.php/Puckens	Puckens	1322	-1	0	0
/index.php/Armen	Armen	116	228	1	228
/index.php/Ulrick_Dayne	Ulrick Dayne	1732	-1	0	0
/index.php/Rickon_Stark	Rickon Stark	1426	1	21	304
/index.php/Margot_Lannister	Margot Lannister	1067	-1	0	0
/index.php/Otto_Hightower	Otto Hightower	1269	-1	0	0
/index.php/Unella	Unella	1737	329	1	329
/index.php/Armond_Caswell	Armond Caswell	117	-1	0	0
/index.php/Meribald	Meribald	1131	253	2	265
/index.php/Mortimer_Boggs	Mortimer Boggs	1171	-1	0	0
/index.php/Jurne	Jurne	881	-1	0	0
/index.php/Glendon_Hewett	Glendon Hewett	607	-1	0	0
/index.php/Hop-Robin	Hop-Robin	740	-1	0	0
/index.php/Bump	Bump	267	275	1	275
/index.php/Robert_Paege	Robert Paege	1440	-1	0	0
/index.php/Bryce_Caron	Bryce Caron	260	29	2	139
/index.php/Jate	Jate	800	-1	0	0
/index.php/Della_Frey	Della Frey	389	-1	0	0
/index.php/Garlan_Tyrell	Garlan Tyrell	565	164	7	271
/index.php/Donnel_Haigh	Donnel Haigh	422	-1	0	0
/index.php/TomToo	TomToo	1678	-1	0	0
/index.php/Cosgrove	Cosgrove	329	-1	0	0
/index.php/Cedra	Cedra	289	268	1	268
/index.php/Harwood_Fell	Harwood Fell	709	-1	0	0
/index.php/Vylarr	Vylarr	1773	77	2	99
/index.php/Melly	Melly	1125	-1	0	0
/index.php/Donnel_Hill	Donnel Hill	423	193	1	193
/index.php/Perra_Frey	Perra Frey	1297	-1	0	0
/index.php/Rickard_Ryswell	Rickard Ryswell	1421	316	1	316
/index.php/Pate_(Shermer%27s_Grove)	Pate (Shermer's Grove)	1288	-1	0	0
/index.php/Lew_(Left_Hand)	Lew (Left Hand)	954	-1	0	0
/index.php/Jeyne_Fossoway	Jeyne Fossoway	813	-1	0	0
/index.php/Jon_Waters	Jon Waters	855	-1	0	0
/index.php/Arianne_Martell	Arianne Martell	113	230	6	318
/index.php/Vargo_Hoat	Vargo Hoat	1755	104	14	261
/index.php/Cletus_Yronwood	Cletus Yronwood	312	281	1	281
/index.php/Catelyn_Tully	Catelyn Tully	287	2	67	316
/index.php/Bodger	Bodger	230	-1	0	0
/index.php/Emmon_Cuy	Emmon Cuy	500	107	3	212
/index.php/Ulf	Ulf	1728	62	1	62
/index.php/Arryk_(Guard)	Arryk (Guard)	126	-1	0	0
/index.php/Quaithe	Quaithe	1338	101	6	318
/index.php/Lorcas	Lorcas	971	-1	0	0
/index.php/Stevron_Frey	Stevron Frey	1598	59	4	226
/index.php/Rossart	Rossart	1494	156	2	182
/index.php/Mero	Mero	1135	202	1	202
/index.php/Jaehaerys_II_Targaryen	Jaehaerys II Targaryen	781	80	2	216
/index.php/Raymund_Frey	Raymund Frey	1384	-1	0	0
/index.php/Myles	Myles	1189	230	1	230
/index.php/Haggo	Haggo	667	11	1	11
/index.php/Alyn_Connington	Alyn Connington	67	-1	0	0
/index.php/Henly_(Old)	Henly (Old)	724	-1	0	0
/index.php/Danny_Flint	Danny Flint	378	-1	0	0
/index.php/Bernarr_(Black)	Bernarr (Black)	206	-1	0	0
/index.php/Lucias_Vypren	Lucias Vypren	1000	-1	0	0
/index.php/Gergen	Gergen	590	-1	0	0
/index.php/Pate_(Pinchbottom)	Pate (Pinchbottom)	1287	-1	0	0
/index.php/Jeffory_Mallister	Jeffory Mallister	804	-1	0	0
/index.php/Tyene_Sand	Tyene Sand	1712	230	4	313
/index.php/Hoster_Frey	Hoster Frey	745	-1	0	0
/index.php/Hizdahr_zo_Loraq	Hizdahr zo Loraq	731	277	11	342
/index.php/Mollos	Mollos	1150	228	1	228
/index.php/Luton	Luton	1012	326	1	326
/index.php/Omer_Florent	Omer Florent	1239	-1	0	0
/index.php/Veiled_Lady	Veiled Lady	1759	-1	0	0
/index.php/Erryk_(Guard)	Erryk (Guard)	518	-1	0	0
/index.php/Jon_Umber_(Greatjon)	Jon Umber (Greatjon)	852	53	9	226
/index.php/Aggo	Aggo	31	23	1	23
/index.php/Bethany_Redwyne	Bethany Redwyne	217	-1	0	0
/index.php/Kirth_Vance	Kirth Vance	904	-1	0	0
/index.php/Luthor_Tyrell_(son_of_Moryn)	Luthor Tyrell (son of Moryn)	1010	-1	0	0
/index.php/Orivel	Orivel	1245	-1	0	0
/index.php/Falia_Flowers	Falia Flowers	530	-1	0	0
/index.php/Brella	Brella	252	-1	0	0
/index.php/Ferny	Ferny	535	-1	0	0
/index.php/Rhae_Targaryen	Rhae Targaryen	1402	-1	0	0
/index.php/Lommy_Greenhands	Lommy Greenhands	968	75	3	93
/index.php/Quaro	Quaro	1339	23	2	64
/index.php/Trystane_Martell	Trystane Martell	1701	99	4	313
/index.php/Edmyn_Tully	Edmyn Tully	463	-1	0	0
/index.php/Pate_(Mory)	Pate (Mory)	1284	-1	0	0
/index.php/Dirk	Dirk	414	178	1	178
/index.php/Stannis_Seaworth	Stannis Seaworth	1587	-1	0	0
/index.php/Berena_Hornwood	Berena Hornwood	203	90	1	90
/index.php/Maegelle_Frey	Maegelle Frey	1039	-1	0	0
/index.php/Addam	Addam	1	-1	0	0
/index.php/Masha_Heddle	Masha Heddle	1090	-1	0	0
/index.php/Luthor_Tyrell_(son_of_Theodore)	Luthor Tyrell (son of Theodore)	1011	-1	0	0
/index.php/Daemon_Sand	Daemon Sand	350	215	3	252
/index.php/Megga_Tyrell	Megga Tyrell	1110	267	1	267
/index.php/Aggar	Aggar	30	-1	0	0
/index.php/Rickard_Stark	Rickard Stark	1422	4	9	182
/index.php/Lester	Lester	951	-1	0	0
/index.php/Grazdan_zo_Galare	Grazdan zo Galare	627	-1	0	0
/index.php/Rodrik_Flint	Rodrik Flint	1452	-1	0	0
/index.php/Dennis_Plumm	Dennis Plumm	394	-1	0	0
/index.php/Maegor_I_Targaryen	Maegor I Targaryen	1040	18	4	256
/index.php/Ravella_Swann	Ravella Swann	1377	167	1	167
/index.php/Mela	Mela	1113	-1	0	0
/index.php/Maron_Martell	Maron Martell	1078	-1	0	0
/index.php/Simon_Staunton	Simon Staunton	1571	-1	0	0
/index.php/Lord_Ashford	Lord Ashford	972	-1	0	0
/index.php/Wat_(sailor)	Wat (sailor)	1801	-1	0	0
/index.php/Alvyn_Sharp	Alvyn Sharp	59	246	1	246
/index.php/Frenya	Frenya	546	326	1	326
/index.php/Tommen_Costayne	Tommen Costayne	1677	-1	0	0
/index.php/Leyton_Hightower	Leyton Hightower	961	215	3	273
/index.php/Borroq	Borroq	235	275	1	275
/index.php/Bran_Stark	Bran Stark	240	1	49	321
/index.php/Nymos	Nymos	1221	-1	0	0
/index.php/Notch	Notch	1216	-1	0	0
/index.php/Jon_Pox	Jon Pox	849	-1	0	0
/index.php/Zei	Zei	1881	-1	0	0
/index.php/Vyman	Vyman	1774	119	2	272
/index.php/Sansa_Stark	Sansa Stark	1530	2	66	340
/index.php/Desmond_Grell	Desmond Grell	404	147	3	272
/index.php/Lenn	Lenn	936	-1	0	0
/index.php/Jhogo	Jhogo	826	23	6	330
/index.php/Wylla	Wylla	1858	12	2	188
/index.php/Crawn	Crawn	335	-1	0	0
/index.php/Byron	Byron	273	-1	0	0
/index.php/Aemon_Estermont	Aemon Estermont	18	-1	0	0
/index.php/Jon_Cupps	Jon Cupps	841	-1	0	0
/index.php/Galazza_Galare	Galazza Galare	549	345	1	345
/index.php/Clarence_Crabb	Clarence Crabb	304	242	1	242
/index.php/Jon_Penny	Jon Penny	847	-1	0	0
/index.php/Cutjack	Cutjack	341	93	1	93
/index.php/Cohollo	Cohollo	317	11	1	11
/index.php/Wolmer	Wolmer	1851	-1	0	0
/index.php/Podrick_Payne	Podrick Payne	1309	103	10	270
/index.php/Poul_Pemford	Poul Pemford	1317	-1	0	0
/index.php/Scolera	Scolera	1539	329	1	329
/index.php/Lymond_Vikary	Lymond Vikary	1021	106	1	106
/index.php/Mago	Mago	1049	-1	0	0
/index.php/Dorcas	Dorcas	432	245	1	245
/index.php/Shiera_Crakehall	Shiera Crakehall	1559	-1	0	0
/index.php/Jommy	Jommy	834	-1	0	0
/index.php/Jon_Brax	Jon Brax	838	-1	0	0
/index.php/Jommo	Jommo	833	-1	0	0
/index.php/Ryella_Royce	Ryella Royce	1509	-1	0	0
/index.php/Arthor_Karstark	Arthor Karstark	128	-1	0	0
/index.php/Randyll_Tarly	Randyll Tarly	1373	26	14	347
/index.php/Qos	Qos	1336	-1	0	0
/index.php/Hallis_Mollen	Hallis Mollen	675	14	2	24
/index.php/Walder_Goodbrook	Walder Goodbrook	1783	-1	0	0
/index.php/Ketter	Ketter	899	-1	0	0
/index.php/Goodwin	Goodwin	612	-1	0	0
/index.php/Barba_Bracken	Barba Bracken	158	-1	0	0
/index.php/Qalen	Qalen	1330	239	1	239
/index.php/Viserys_Plumm	Viserys Plumm	1769	-1	0	0
/index.php/Kenned	Kenned	897	-1	0	0
/index.php/Emberlei_Frey	Emberlei Frey	497	-1	0	0
/index.php/Edgerran_Oakheart	Edgerran Oakheart	460	-1	0	0
/index.php/Cregan_Stark	Cregan Stark	336	-1	0	0
/index.php/Waymar_Royce	Waymar Royce	1808	0	8	251
/index.php/Rhea_Florent	Rhea Florent	1412	-1	0	0
/index.php/Lothar	Lothar	983	-1	0	0
/index.php/Mawney	Mawney	1101	-1	0	0
/index.php/Mullin	Mullin	1177	-1	0	0
/index.php/Elwood	Elwood	490	-1	0	0
/index.php/Tytos_Brax	Tytos Brax	1722	-1	0	0
/index.php/Marq_Piper	Marq Piper	1080	43	4	266
/index.php/Maynard	Maynard	1102	-1	0	0
/index.php/Merry_Meg	Merry Meg	1139	-1	0	0
/index.php/Terrance_Lynderly	Terrance Lynderly	1636	-1	0	0
/index.php/Hobber_Redwyne	Hobber Redwyne	734	29	2	110
/index.php/Gerold_Lannister	Gerold Lannister	595	-1	0	0
/index.php/Skyte	Skyte	1576	-1	0	0
/index.php/Donnel_Waynwood	Donnel Waynwood	426	34	1	34
/index.php/Palla	Palla	1277	-1	0	0
/index.php/Tyrion_Tanner	Tyrion Tanner	1717	244	2	252
/index.php/Brynden_Rivers	Brynden Rivers	264	243	2	309
/index.php/Baelor_Blacktyde	Baelor Blacktyde	147	239	3	257
/index.php/Willis_Wode	Willis Wode	1846	34	1	34
/index.php/Rhogoro	Rhogoro	1414	3	1	3
/index.php/Monford_Velaryon	Monford Velaryon	1151	-1	0	0
/index.php/Mully	Mully	1178	319	1	319
/index.php/Baelor_I_Targaryen	Baelor I Targaryen	149	18	2	151
/index.php/Walder_Rivers	Walder Rivers	1785	180	2	266
/index.php/Ambrose_Butterwell	Ambrose Butterwell	91	-1	0	0
/index.php/Brandon_Stark_(Shipwright)	Brandon Stark (Shipwright)	247	-1	0	0
/index.php/Tommard_Heddle	Tommard Heddle	1675	-1	0	0
/index.php/Dunk	Dunk	443	309	1	309
/index.php/Lord_Cafferen	Lord Cafferen	973	-1	0	0
/index.php/Ryk	Ryk	1511	-1	0	0
/index.php/Harmond_Umber	Harmond Umber	691	-1	0	0
/index.php/Urras_Ironfoot	Urras Ironfoot	1739	229	1	229
/index.php/Kyle_(Banners)	Kyle (Banners)	913	-1	0	0
/index.php/Gerald_Gower	Gerald Gower	588	-1	0	0
/index.php/Rollam_Westerling	Rollam Westerling	1469	-1	0	0
/index.php/Barth_(brewer)	Barth (brewer)	165	-1	0	0
/index.php/Kevan_Lannister	Kevan Lannister	900	69	19	347
/index.php/Kindly_Man	Kindly Man	902	234	4	320
/index.php/Gormond_Drumm	Gormond Drumm	616	-1	0	0
/index.php/Thoros_of_Myr	Thoros of Myr	1653	29	11	270
/index.php/Karlon_Stark	Karlon Stark	890	-1	0	0
/index.php/Helman_Tallhart	Helman Tallhart	719	20	7	180
/index.php/Mag_Mar_Tun_Doh_Weg	Mag Mar Tun Doh Weg	1047	209	1	209
/index.php/Lewys_Lydden	Lewys Lydden	958	-1	0	0
/index.php/Jon_Snow	Jon Snow	851	1	69	344
/index.php/Praed	Praed	1319	-1	0	0
/index.php/Alyssa_Arryn	Alyssa Arryn	85	-1	0	0
/index.php/Merrett_Frey	Merrett Frey	1137	196	3	326
/index.php/Vaellyn	Vaellyn	1750	228	1	228
/index.php/Tymor	Tymor	1714	-1	0	0
/index.php/Torwold_Browntooth	Torwold Browntooth	1686	239	2	246
/index.php/Kedge	Kedge	892	-1	0	0
/index.php/Kaeth	Kaeth	888	204	1	204
/index.php/Walder_Brax	Walder Brax	1780	-1	0	0
/index.php/Robett_Glover	Robett Glover	1441	121	7	304
/index.php/Lothar_Frey	Lothar Frey	984	180	3	226
/index.php/Robin_Flint	Robin Flint	1443	-1	0	0
/index.php/Hoke	Hoke	737	-1	0	0
/index.php/Manfred_Swann	Manfred Swann	1061	-1	0	0
/index.php/Rolph_Spicer	Rolph Spicer	1476	159	3	217
/index.php/Galyeon_of_Cuy	Galyeon of Cuy	556	-1	0	0
/index.php/Benedict_Broom	Benedict Broom	191	-1	0	0
/index.php/Merling_Queen	Merling Queen	1132	-1	0	0
