Chapter	Book	Title	characterURL	Character	ID
18	A Game of Thrones	Catelyn IV	/index.php/Robert_Baratheon	Robert Baratheon	1434
18	A Game of Thrones	Catelyn IV	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
18	A Game of Thrones	Catelyn IV	/index.php/Visenya_Targaryen	Visenya Targaryen	1766
19	A Game of Thrones	Jon III	/index.php/Jon_Snow	Jon Snow	851
19	A Game of Thrones	Jon III	/index.php/Alliser_Thorne	Alliser Thorne	57
19	A Game of Thrones	Jon III	/index.php/Grenn	Grenn	630
19	A Game of Thrones	Jon III	/index.php/Todder	Todder	1668
19	A Game of Thrones	Jon III	/index.php/Donal_Noye	Donal Noye	418
19	A Game of Thrones	Jon III	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
19	A Game of Thrones	Jon III	/index.php/Robert_Baratheon	Robert Baratheon	1434
19	A Game of Thrones	Jon III	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
19	A Game of Thrones	Jon III	/index.php/Benjen_Stark	Benjen Stark	194
19	A Game of Thrones	Jon III	/index.php/Waymar_Royce	Waymar Royce	1808
19	A Game of Thrones	Jon III	/index.php/Jeor_Mormont	Jeor Mormont	808
19	A Game of Thrones	Jon III	/index.php/Bran_Stark	Bran Stark	240
19	A Game of Thrones	Jon III	/index.php/Jeren	Jeren	809
19	A Game of Thrones	Jon III	/index.php/Dareon	Dareon	381
19	A Game of Thrones	Jon III	/index.php/Pypar	Pypar	1329
19	A Game of Thrones	Jon III	/index.php/Halder	Halder	672
19	A Game of Thrones	Jon III	/index.php/Eddard_Stark	Eddard Stark	456
19	A Game of Thrones	Jon III	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
19	A Game of Thrones	Jon III	/index.php/Jaime_Lannister	Jaime Lannister	785
20	A Game of Thrones	Eddard IV	/index.php/Eddard_Stark	Eddard Stark	456
20	A Game of Thrones	Eddard IV	/index.php/Robert_Baratheon	Robert Baratheon	1434
20	A Game of Thrones	Eddard IV	/index.php/Barristan_Selmy	Barristan Selmy	163
20	A Game of Thrones	Eddard IV	/index.php/Jon_Arryn	Jon Arryn	836
20	A Game of Thrones	Eddard IV	/index.php/Petyr_Baelish	Petyr Baelish	1303
20	A Game of Thrones	Eddard IV	/index.php/Brandon_Stark	Brandon Stark	243
20	A Game of Thrones	Eddard IV	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
20	A Game of Thrones	Eddard IV	/index.php/Bran_Stark	Bran Stark	240
20	A Game of Thrones	Eddard IV	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
20	A Game of Thrones	Eddard IV	/index.php/Balon_Greyjoy	Balon Greyjoy	154
20	A Game of Thrones	Eddard IV	/index.php/Vayon_Poole	Vayon Poole	1758
20	A Game of Thrones	Eddard IV	/index.php/Renly_Baratheon	Renly Baratheon	1396
20	A Game of Thrones	Eddard IV	/index.php/Pycelle	Pycelle	1326
20	A Game of Thrones	Eddard IV	/index.php/Varys	Varys	1757
20	A Game of Thrones	Eddard IV	/index.php/Catelyn_Tully	Catelyn Tully	287
20	A Game of Thrones	Eddard IV	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
20	A Game of Thrones	Eddard IV	/index.php/Arya_Stark	Arya Stark	136
20	A Game of Thrones	Eddard IV	/index.php/Jory_Cassel	Jory Cassel	868
20	A Game of Thrones	Eddard IV	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
20	A Game of Thrones	Eddard IV	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
20	A Game of Thrones	Eddard IV	/index.php/Tywin_Lannister	Tywin Lannister	1727
20	A Game of Thrones	Eddard IV	/index.php/Mace_Tyrell	Mace Tyrell	1035
20	A Game of Thrones	Eddard IV	/index.php/Sansa_Stark	Sansa Stark	1530
20	A Game of Thrones	Eddard IV	/index.php/Mycah	Mycah	1186
20	A Game of Thrones	Eddard IV	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
20	A Game of Thrones	Eddard IV	/index.php/Aron_Santagar	Aron Santagar	121
20	A Game of Thrones	Eddard IV	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
20	A Game of Thrones	Eddard IV	/index.php/Lyanna_Stark	Lyanna Stark	1015
20	A Game of Thrones	Eddard IV	/index.php/Ilyn_Payne	Ilyn Payne	772
20	A Game of Thrones	Eddard IV	/index.php/Helman_Tallhart	Helman Tallhart	719
20	A Game of Thrones	Eddard IV	/index.php/Galbart_Glover	Galbart Glover	550
20	A Game of Thrones	Eddard IV	/index.php/Wyman_Manderly	Wyman Manderly	1860
20	A Game of Thrones	Eddard IV	/index.php/Luwin	Luwin	1013
21	A Game of Thrones	Tyrion III	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
21	A Game of Thrones	Tyrion III	/index.php/Alliser_Thorne	Alliser Thorne	57
21	A Game of Thrones	Tyrion III	/index.php/Jaremy_Rykker	Jaremy Rykker	793
21	A Game of Thrones	Tyrion III	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
21	A Game of Thrones	Tyrion III	/index.php/Tywin_Lannister	Tywin Lannister	1727
21	A Game of Thrones	Tyrion III	/index.php/Maester_Aemon	Maester Aemon	1045
21	A Game of Thrones	Tyrion III	/index.php/Jeor_Mormont	Jeor Mormont	808
21	A Game of Thrones	Tyrion III	/index.php/Robert_Baratheon	Robert Baratheon	1434
21	A Game of Thrones	Tyrion III	/index.php/Jon_Snow	Jon Snow	851
21	A Game of Thrones	Tyrion III	/index.php/Bowen_Marsh	Bowen Marsh	237
21	A Game of Thrones	Tyrion III	/index.php/Aemon_Targaryen	Aemon Targaryen	20
21	A Game of Thrones	Tyrion III	/index.php/Jaime_Lannister	Jaime Lannister	785
21	A Game of Thrones	Tyrion III	/index.php/Jyck	Jyck	885
21	A Game of Thrones	Tyrion III	/index.php/Morrec	Morrec	1166
21	A Game of Thrones	Tyrion III	/index.php/Maege_Mormont	Maege Mormont	1038
21	A Game of Thrones	Tyrion III	/index.php/Eddard_Stark	Eddard Stark	456
21	A Game of Thrones	Tyrion III	/index.php/Halder	Halder	672
21	A Game of Thrones	Tyrion III	/index.php/Benjen_Stark	Benjen Stark	194
21	A Game of Thrones	Tyrion III	/index.php/Waymar_Royce	Waymar Royce	1808
21	A Game of Thrones	Tyrion III	/index.php/Yohn_Royce	Yohn Royce	1872
21	A Game of Thrones	Tyrion III	/index.php/Gared	Gared	557
21	A Game of Thrones	Tyrion III	/index.php/Denys_Mallister	Denys Mallister	399
21	A Game of Thrones	Tyrion III	/index.php/Yoren	Yoren	1873
21	A Game of Thrones	Tyrion III	/index.php/Pypar	Pypar	1329
21	A Game of Thrones	Tyrion III	/index.php/Grenn	Grenn	630
21	A Game of Thrones	Tyrion III	/index.php/Robb_Stark	Robb Stark	1431
21	A Game of Thrones	Tyrion III	/index.php/Mikken	Mikken	1142
21	A Game of Thrones	Tyrion III	/index.php/Rickon_Stark	Rickon Stark	1426
21	A Game of Thrones	Tyrion III	/index.php/Bran_Stark	Bran Stark	240
22	A Game of Thrones	Arya II	/index.php/Arya_Stark	Arya Stark	136
22	A Game of Thrones	Arya II	/index.php/Sansa_Stark	Sansa Stark	1530
22	A Game of Thrones	Arya II	/index.php/Eddard_Stark	Eddard Stark	456
22	A Game of Thrones	Arya II	/index.php/Sandor_Clegane	Sandor Clegane	1528
22	A Game of Thrones	Arya II	/index.php/Mycah	Mycah	1186
22	A Game of Thrones	Arya II	/index.php/Mordane	Mordane	1157
22	A Game of Thrones	Arya II	/index.php/Jon_Snow	Jon Snow	851
22	A Game of Thrones	Arya II	/index.php/Lyanna_Stark	Lyanna Stark	1015
22	A Game of Thrones	Arya II	/index.php/Rickard_Stark	Rickard Stark	1422
22	A Game of Thrones	Arya II	/index.php/Brandon_Stark	Brandon Stark	243
22	A Game of Thrones	Arya II	/index.php/Syrio_Forel	Syrio Forel	1621
22	A Game of Thrones	Arya II	/index.php/Jory_Cassel	Jory Cassel	868
22	A Game of Thrones	Arya II	/index.php/Jeyne_Poole	Jeyne Poole	818
22	A Game of Thrones	Arya II	/index.php/Hullen	Hullen	760
22	A Game of Thrones	Arya II	/index.php/Desmond	Desmond	403
22	A Game of Thrones	Arya II	/index.php/Jacks	Jacks	779
22	A Game of Thrones	Arya II	/index.php/Harwin	Harwin	708
22	A Game of Thrones	Arya II	/index.php/Porther	Porther	1315
22	A Game of Thrones	Arya II	/index.php/Vayon_Poole	Vayon Poole	1758
22	A Game of Thrones	Arya II	/index.php/Tomard	Tomard	1674
22	A Game of Thrones	Arya II	/index.php/Robert_Baratheon	Robert Baratheon	1434
22	A Game of Thrones	Arya II	/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195
22	A Game of Thrones	Arya II	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
22	A Game of Thrones	Arya II	/index.php/Bran_Stark	Bran Stark	240
22	A Game of Thrones	Arya II	/index.php/Rickon_Stark	Rickon Stark	1426
22	A Game of Thrones	Arya II	/index.php/Robb_Stark	Robb Stark	1431
22	A Game of Thrones	Arya II	/index.php/Mikken	Mikken	1142
22	A Game of Thrones	Arya II	/index.php/Chayle	Chayle	298
22	A Game of Thrones	Arya II	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
22	A Game of Thrones	Arya II	/index.php/Alyn	Alyn	63
23	A Game of Thrones	Daenerys III	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
23	A Game of Thrones	Daenerys III	/index.php/Drogo	Drogo	438
23	A Game of Thrones	Daenerys III	/index.php/Viserys_Targaryen	Viserys Targaryen	1770
23	A Game of Thrones	Daenerys III	/index.php/Jhogo	Jhogo	826
23	A Game of Thrones	Daenerys III	/index.php/Jorah_Mormont	Jorah Mormont	862
23	A Game of Thrones	Daenerys III	/index.php/Irri	Irri	775
23	A Game of Thrones	Daenerys III	/index.php/Quaro	Quaro	1339
23	A Game of Thrones	Daenerys III	/index.php/Aggo	Aggo	31
23	A Game of Thrones	Daenerys III	/index.php/Jhiqui	Jhiqui	825
23	A Game of Thrones	Daenerys III	/index.php/Doreah	Doreah	434
23	A Game of Thrones	Daenerys III	/index.php/Rakharo	Rakharo	1365
23	A Game of Thrones	Daenerys III	/index.php/Aegon_I_Targaryen	Aegon I Targaryen	8
23	A Game of Thrones	Daenerys III	/index.php/Illyrio_Mopatis	Illyrio Mopatis	771
23	A Game of Thrones	Daenerys III	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
23	A Game of Thrones	Daenerys III	/index.php/Aegon_III_Targaryen	Aegon III Targaryen	10
24	A Game of Thrones	Bran IV	/index.php/Bran_Stark	Bran Stark	240
24	A Game of Thrones	Bran IV	/index.php/Rickon_Stark	Rickon Stark	1426
24	A Game of Thrones	Bran IV	/index.php/Luwin	Luwin	1013
24	A Game of Thrones	Bran IV	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
24	A Game of Thrones	Bran IV	/index.php/Jon_Snow	Jon Snow	851
24	A Game of Thrones	Bran IV	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
24	A Game of Thrones	Bran IV	/index.php/Yoren	Yoren	1873
24	A Game of Thrones	Bran IV	/index.php/Benjen_Stark	Benjen Stark	194
24	A Game of Thrones	Bran IV	/index.php/Hodor	Hodor	736
24	A Game of Thrones	Bran IV	/index.php/Robb_Stark	Robb Stark	1431
24	A Game of Thrones	Bran IV	/index.php/Hallis_Mollen	Hallis Mollen	675
24	A Game of Thrones	Bran IV	/index.php/Jyck	Jyck	885
24	A Game of Thrones	Bran IV	/index.php/Morrec	Morrec	1166
24	A Game of Thrones	Bran IV	/index.php/Rickard_Stark	Rickard Stark	1422
24	A Game of Thrones	Bran IV	/index.php/Brandon_Stark	Brandon Stark	243
24	A Game of Thrones	Bran IV	/index.php/Robert_Baratheon	Robert Baratheon	1434
24	A Game of Thrones	Bran IV	/index.php/Balon_Greyjoy	Balon Greyjoy	154
24	A Game of Thrones	Bran IV	/index.php/Jory_Cassel	Jory Cassel	868
24	A Game of Thrones	Bran IV	/index.php/Alliser_Thorne	Alliser Thorne	57
24	A Game of Thrones	Bran IV	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
24	A Game of Thrones	Bran IV	/index.php/Vayon_Poole	Vayon Poole	1758
24	A Game of Thrones	Bran IV	/index.php/Hullen	Hullen	760
24	A Game of Thrones	Bran IV	/index.php/Harwin	Harwin	708
24	A Game of Thrones	Bran IV	/index.php/Tomard	Tomard	1674
24	A Game of Thrones	Bran IV	/index.php/Bran_the_Builder	Bran the Builder	241
24	A Game of Thrones	Bran IV	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
24	A Game of Thrones	Bran IV	/index.php/Jeor_Mormont	Jeor Mormont	808
24	A Game of Thrones	Bran IV	/index.php/Waymar_Royce	Waymar Royce	1808
25	A Game of Thrones	Eddard V	/index.php/Eddard_Stark	Eddard Stark	456
25	A Game of Thrones	Eddard V	/index.php/Pycelle	Pycelle	1326
25	A Game of Thrones	Eddard V	/index.php/Jon_Arryn	Jon Arryn	836
25	A Game of Thrones	Eddard V	/index.php/Colemon	Colemon	319
25	A Game of Thrones	Eddard V	/index.php/Robert_Baratheon	Robert Baratheon	1434
25	A Game of Thrones	Eddard V	/index.php/Varys	Varys	1757
25	A Game of Thrones	Eddard V	/index.php/Cersei_Lannister	Cersei Lannister	295
25	A Game of Thrones	Eddard V	/index.php/Petyr_Baelish	Petyr Baelish	1303
25	A Game of Thrones	Eddard V	/index.php/Hugh	Hugh	755
26	A Game of Thrones	Jon IV	/index.php/Jon_Snow	Jon Snow	851
26	A Game of Thrones	Jon IV	/index.php/Samwell_Tarly	Samwell Tarly	1527
26	A Game of Thrones	Jon IV	/index.php/Alliser_Thorne	Alliser Thorne	57
26	A Game of Thrones	Jon IV	/index.php/Halder	Halder	672
26	A Game of Thrones	Jon IV	/index.php/Grenn	Grenn	630
26	A Game of Thrones	Jon IV	/index.php/Pypar	Pypar	1329
26	A Game of Thrones	Jon IV	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
26	A Game of Thrones	Jon IV	/index.php/Randyll_Tarly	Randyll Tarly	1373
26	A Game of Thrones	Jon IV	/index.php/Dickon_Tarly	Dickon Tarly	412
27	A Game of Thrones	Eddard VI	/index.php/Eddard_Stark	Eddard Stark	456
27	A Game of Thrones	Eddard VI	/index.php/Janos_Slynt	Janos Slynt	790
27	A Game of Thrones	Eddard VI	/index.php/Renly_Baratheon	Renly Baratheon	1396
27	A Game of Thrones	Eddard VI	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
27	A Game of Thrones	Eddard VI	/index.php/Lyanna_Stark	Lyanna Stark	1015
27	A Game of Thrones	Eddard VI	/index.php/Jory_Cassel	Jory Cassel	868
27	A Game of Thrones	Eddard VI	/index.php/Jon_Arryn	Jon Arryn	836
27	A Game of Thrones	Eddard VI	/index.php/Malleon	Malleon	1052
27	A Game of Thrones	Eddard VI	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
27	A Game of Thrones	Eddard VI	/index.php/Tobho_Mott	Tobho Mott	1667
27	A Game of Thrones	Eddard VI	/index.php/Gendry	Gendry	586
27	A Game of Thrones	Eddard VI	/index.php/Robert_Baratheon	Robert Baratheon	1434
28	A Game of Thrones	Catelyn V	/index.php/Catelyn_Tully	Catelyn Tully	287
28	A Game of Thrones	Catelyn V	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
28	A Game of Thrones	Catelyn V	/index.php/Marillion	Marillion	1070
28	A Game of Thrones	Catelyn V	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
28	A Game of Thrones	Catelyn V	/index.php/Yoren	Yoren	1873
28	A Game of Thrones	Catelyn V	/index.php/Hoster_Tully	Hoster Tully	746
28	A Game of Thrones	Catelyn V	/index.php/Bran_Stark	Bran Stark	240
29	A Game of Thrones	Sansa II	/index.php/Sansa_Stark	Sansa Stark	1530
29	A Game of Thrones	Sansa II	/index.php/Mordane	Mordane	1157
29	A Game of Thrones	Sansa II	/index.php/Jeyne_Poole	Jeyne Poole	818
29	A Game of Thrones	Sansa II	/index.php/Gregor_Clegane	Gregor Clegane	629
29	A Game of Thrones	Sansa II	/index.php/Hugh	Hugh	755
29	A Game of Thrones	Sansa II	/index.php/Sandor_Clegane	Sandor Clegane	1528
29	A Game of Thrones	Sansa II	/index.php/Loras_Tyrell	Loras Tyrell	970
29	A Game of Thrones	Sansa II	/index.php/Jaime_Lannister	Jaime Lannister	785
29	A Game of Thrones	Sansa II	/index.php/Petyr_Baelish	Petyr Baelish	1303
29	A Game of Thrones	Sansa II	/index.php/Catelyn_Tully	Catelyn Tully	287
29	A Game of Thrones	Sansa II	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
29	A Game of Thrones	Sansa II	/index.php/Robert_Baratheon	Robert Baratheon	1434
29	A Game of Thrones	Sansa II	/index.php/Cersei_Lannister	Cersei Lannister	295
29	A Game of Thrones	Sansa II	/index.php/Yohn_Royce	Yohn Royce	1872
29	A Game of Thrones	Sansa II	/index.php/Thoros_of_Myr	Thoros of Myr	1653
29	A Game of Thrones	Sansa II	/index.php/Beric_Dondarrion	Beric Dondarrion	204
29	A Game of Thrones	Sansa II	/index.php/Jason_Mallister	Jason Mallister	796
29	A Game of Thrones	Sansa II	/index.php/Patrek_Mallister	Patrek Mallister	1291
29	A Game of Thrones	Sansa II	/index.php/Harwin	Harwin	708
29	A Game of Thrones	Sansa II	/index.php/Jory_Cassel	Jory Cassel	868
29	A Game of Thrones	Sansa II	/index.php/Alyn	Alyn	63
29	A Game of Thrones	Sansa II	/index.php/Meryn_Trant	Meryn Trant	1140
29	A Game of Thrones	Sansa II	/index.php/Aron_Santagar	Aron Santagar	121
29	A Game of Thrones	Sansa II	/index.php/Balon_Swann	Balon Swann	155
29	A Game of Thrones	Sansa II	/index.php/Bryce_Caron	Bryce Caron	260
29	A Game of Thrones	Sansa II	/index.php/Andar_Royce	Andar Royce	94
29	A Game of Thrones	Sansa II	/index.php/Robar_Royce	Robar Royce	1429
29	A Game of Thrones	Sansa II	/index.php/Horas_Redwyne	Horas Redwyne	741
29	A Game of Thrones	Sansa II	/index.php/Hobber_Redwyne	Hobber Redwyne	734
29	A Game of Thrones	Sansa II	/index.php/Jared_Frey	Jared Frey	792
29	A Game of Thrones	Sansa II	/index.php/Hosteen_Frey	Hosteen Frey	744
29	A Game of Thrones	Sansa II	/index.php/Danwell_Frey	Danwell Frey	380
29	A Game of Thrones	Sansa II	/index.php/Emmon_Frey	Emmon Frey	501
29	A Game of Thrones	Sansa II	/index.php/Theo_Frey	Theo Frey	1640
29	A Game of Thrones	Sansa II	/index.php/Perwyn_Frey	Perwyn Frey	1300
29	A Game of Thrones	Sansa II	/index.php/Martyn_Rivers	Martyn Rivers	1086
29	A Game of Thrones	Sansa II	/index.php/Jalabhar_Xho	Jalabhar Xho	786
29	A Game of Thrones	Sansa II	/index.php/Lothor_Brune	Lothor Brune	987
29	A Game of Thrones	Sansa II	/index.php/Barristan_Selmy	Barristan Selmy	163
29	A Game of Thrones	Sansa II	/index.php/Moon_Boy	Moon Boy	1153
29	A Game of Thrones	Sansa II	/index.php/Renly_Baratheon	Renly Baratheon	1396
30	A Game of Thrones	Eddard VII	/index.php/Eddard_Stark	Eddard Stark	456
30	A Game of Thrones	Eddard VII	/index.php/Barristan_Selmy	Barristan Selmy	163
30	A Game of Thrones	Eddard VII	/index.php/Hugh	Hugh	755
30	A Game of Thrones	Eddard VII	/index.php/Aron_Santagar	Aron Santagar	121
30	A Game of Thrones	Eddard VII	/index.php/Jon_Arryn	Jon Arryn	836
30	A Game of Thrones	Eddard VII	/index.php/Cersei_Lannister	Cersei Lannister	295
30	A Game of Thrones	Eddard VII	/index.php/Arya_Stark	Arya Stark	136
30	A Game of Thrones	Eddard VII	/index.php/Renly_Baratheon	Renly Baratheon	1396
30	A Game of Thrones	Eddard VII	/index.php/Loras_Tyrell	Loras Tyrell	970
30	A Game of Thrones	Eddard VII	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
30	A Game of Thrones	Eddard VII	/index.php/Sandor_Clegane	Sandor Clegane	1528
30	A Game of Thrones	Eddard VII	/index.php/Jaime_Lannister	Jaime Lannister	785
30	A Game of Thrones	Eddard VII	/index.php/Gregor_Clegane	Gregor Clegane	629
30	A Game of Thrones	Eddard VII	/index.php/Anguy	Anguy	103
30	A Game of Thrones	Eddard VII	/index.php/Thoros_of_Myr	Thoros of Myr	1653
30	A Game of Thrones	Eddard VII	/index.php/Bran_Stark	Bran Stark	240
30	A Game of Thrones	Eddard VII	/index.php/Edric_Storm	Edric Storm	465
30	A Game of Thrones	Eddard VII	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
30	A Game of Thrones	Eddard VII	/index.php/Delena_Florent	Delena Florent	388
30	A Game of Thrones	Eddard VII	/index.php/Varys	Varys	1757
30	A Game of Thrones	Eddard VII	/index.php/Boros_Blount	Boros Blount	234
30	A Game of Thrones	Eddard VII	/index.php/Meryn_Trant	Meryn Trant	1140
31	A Game of Thrones	Tyrion IV	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
31	A Game of Thrones	Tyrion IV	/index.php/Catelyn_Tully	Catelyn Tully	287
31	A Game of Thrones	Tyrion IV	/index.php/Tywin_Lannister	Tywin Lannister	1727
31	A Game of Thrones	Tyrion IV	/index.php/Petyr_Baelish	Petyr Baelish	1303
31	A Game of Thrones	Tyrion IV	/index.php/Loras_Tyrell	Loras Tyrell	970
31	A Game of Thrones	Tyrion IV	/index.php/Jaime_Lannister	Jaime Lannister	785
32	A Game of Thrones	Arya III	/index.php/Arya_Stark	Arya Stark	136
32	A Game of Thrones	Arya III	/index.php/Syrio_Forel	Syrio Forel	1621
32	A Game of Thrones	Arya III	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
32	A Game of Thrones	Arya III	/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195
32	A Game of Thrones	Arya III	/index.php/Varys	Varys	1757
32	A Game of Thrones	Arya III	/index.php/Illyrio_Mopatis	Illyrio Mopatis	771
32	A Game of Thrones	Arya III	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
32	A Game of Thrones	Arya III	/index.php/Loras_Tyrell	Loras Tyrell	970
32	A Game of Thrones	Arya III	/index.php/Renly_Baratheon	Renly Baratheon	1396
32	A Game of Thrones	Arya III	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
32	A Game of Thrones	Arya III	/index.php/Robert_Baratheon	Robert Baratheon	1434
32	A Game of Thrones	Arya III	/index.php/Cersei_Lannister	Cersei Lannister	295
32	A Game of Thrones	Arya III	/index.php/Petyr_Baelish	Petyr Baelish	1303
32	A Game of Thrones	Arya III	/index.php/Eddard_Stark	Eddard Stark	456
32	A Game of Thrones	Arya III	/index.php/Yoren	Yoren	1873
32	A Game of Thrones	Arya III	/index.php/Catelyn_Tully	Catelyn Tully	287
32	A Game of Thrones	Arya III	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
32	A Game of Thrones	Arya III	/index.php/Desmond	Desmond	403
33	A Game of Thrones	Eddard VIII	/index.php/Eddard_Stark	Eddard Stark	456
33	A Game of Thrones	Eddard VIII	/index.php/Robert_Baratheon	Robert Baratheon	1434
33	A Game of Thrones	Eddard VIII	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
33	A Game of Thrones	Eddard VIII	/index.php/Varys	Varys	1757
33	A Game of Thrones	Eddard VIII	/index.php/Barristan_Selmy	Barristan Selmy	163
33	A Game of Thrones	Eddard VIII	/index.php/Renly_Baratheon	Renly Baratheon	1396
33	A Game of Thrones	Eddard VIII	/index.php/Viserys_Targaryen	Viserys Targaryen	1770
33	A Game of Thrones	Eddard VIII	/index.php/Jon_Arryn	Jon Arryn	836
33	A Game of Thrones	Eddard VIII	/index.php/Roose_Bolton	Roose Bolton	1486
33	A Game of Thrones	Eddard VIII	/index.php/Pycelle	Pycelle	1326
33	A Game of Thrones	Eddard VIII	/index.php/Jorah_Mormont	Jorah Mormont	862
33	A Game of Thrones	Eddard VIII	/index.php/Petyr_Baelish	Petyr Baelish	1303
33	A Game of Thrones	Eddard VIII	/index.php/Vayon_Poole	Vayon Poole	1758
34	A Game of Thrones	Catelyn VI	/index.php/Catelyn_Tully	Catelyn Tully	287
34	A Game of Thrones	Catelyn VI	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
34	A Game of Thrones	Catelyn VI	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
34	A Game of Thrones	Catelyn VI	/index.php/Bronn	Bronn	256
34	A Game of Thrones	Catelyn VI	/index.php/Marillion	Marillion	1070
34	A Game of Thrones	Catelyn VI	/index.php/Willis_Wode	Willis Wode	1846
34	A Game of Thrones	Catelyn VI	/index.php/Donnel_Waynwood	Donnel Waynwood	426
